区划代码    区县  地级市 省级  上级代码    历史代码    经度  纬度  电话区号    邮编  占地面积    人口总数    政府网址    政府地址
410727  封丘县 新乡  河南  410700  *   114.41915   35.04166    0373    453300  1220    80  http://www.fengqiu.gov.cn/  河南省新乡市封丘县民主路108号
410728  长垣县 新乡  河南  410700  *   114.66882   35.20046    0373    453400  1051    93  http://www.changyuan.gov.cn/    河南省新乡市长垣县人民路
410781  卫辉市 新乡  河南  410700  *   114.06454   35.39843    0373    453100  882 52  http://www.weihui.gov.cn/   河南省新乡市卫辉市行政路1号
410782  辉县市 新乡  河南  410700  *   113.8067    35.46307    0373    453600  2007    84  http://www.huixianshi.gov.cn/   河南省新乡市辉县市东大街1号
410800  焦作  焦作  河南  410000  *   113.238266  35.23904    0391    454150  4072    368 http://www.jiaozuo.gov.cn/  河南省焦作市解放区沁阳路
410802  解放区 焦作  河南  410800  *   113.22933   35.24023    0391    454150  62  30  http://www.jfq.gov.cn/  河南省焦作市解放区民主中路
410803  中站区 焦作  河南  410800  *   113.18315   35.23665    0391    454150  124 12  http://www.jzzzq.gov.cn/    河南省焦作市中站区解放西路5号
410804  马村区 焦作  河南  410800  *   113.3187    35.26908    0391    454150  118 15  http://www.jzmcq.com.cn/    河南省焦作市马村区解放东路3009号
410811  山阳区 焦作  河南  410800  *   113.25464   35.21436    0391    454150  67  40  http://www.syq.gov.cn/  河南省焦作市山阳区人民路1969号
410821  修武县 焦作  河南  410800  *   113.44775   35.22357    0391    454350  722 28  http://www.jzxw.gov.cn/ 河南省焦作市修武县为民路118号
410822  博爱县 焦作  河南  410800  *   113.06698   35.16943    0391    454450  492 38  http://www.boai.gov.cn/ 河南省焦作市博爱县环城北路509号
410823  武陟县 焦作  河南  410800  *   113.39718   35.09505    0391    454950  860 71  http://www.wuzhi.gov.cn/    河南省焦作市武陟县兴华路008号
410825  温县  焦作  河南  410800  *   113.08065   34.94022    0391    454850  462 47  http://www.wenxian.gov.cn/  河南省焦作市温县黄河中路
410882  沁阳市 焦作  河南  410800  *   112.94494   35.08935    0391    454550  623 49  http://www.qinyang.gov.cn/  河南省焦作市沁阳市县东街10号
410883  孟州市 焦作  河南  410800  *   112.79138   34.9071 0391    454750  542 38  http://www.mengzhou.gov.cn/ 河南省焦作市孟州市大定南路280号
410900  濮阳  濮阳  河南  410000  *   115.041299  35.768234   0393    457000  4266    421 http://www.puyang.gov.cn/   河南省濮阳市华龙区人民路51号
410902  华龙区 濮阳  河南  410900  *   115.07446   35.77736    0393    457000  255 70  http://www.pyhualong.gov.cn/    河南省濮阳市华龙区中原东路190号
410922  清丰县 濮阳  河南  410900  *   115.10415   35.88507    0393    457300  869 74  http://www.qingfeng.gov.cn/ 河南省濮阳市清丰县人民路
410923  南乐县 濮阳  河南  410900  *   115.20639   36.07686    0393    457400  623 56  http://www.nanle.gov.cn/    河南省濮阳市南乐县光明南路211号
410926  范县  濮阳  河南  410900  *   115.50405   35.85178    0393    457500  610 59  http://www.fanxian.gov.cn/  河南省濮阳市范县板桥西路118号
410927  台前县 濮阳  河南  410900  *   115.87158   35.96923    0393    457600  454 41  http://www.taiqian.gov.cn/  河南省濮阳市台前县人民路24号
410928  濮阳县 濮阳  河南  410900  *   115.03057   35.70745    0393    457100  1455    121 http://www.puyangxian.gov.cn/   河南省濮阳市濮阳县红旗路106号
411000  许昌  许昌  河南  410000  *   113.826063  34.022956   0374    461000  4977    495 http://www.xuchang.gov.cn/  河南省许昌市魏都区建安大道1516号
411002  魏都区 许昌  河南  411000  *   113.8227    34.02544    0374    461000  67  42  http://www.weidu.gov.cn/    河南省许昌市魏都区人民路78号
411023  许昌县 许昌  河南  411000  *   113.84707   34.00406    0374    461100  1002    91  http://www.xcxian.gov.cn/   河南省许昌市许昌县新元大道
411024  鄢陵县 许昌  河南  411000  *   114.18795   34.10317    0374    461200  866 69  http://www.yanling.gov.cn/  河南省许昌市鄢陵县人民路916号
411025  襄城县 许昌  河南  411000  *   113.48196   33.84928    0374    452670  920 88  http://www.xiangxian.gov.cn/    河南省许昌市襄城县烟城路
411081  禹州市 许昌  河南  411000  *   113.48803   34.14054    0374    461670  1472    128 http://www.yuzhou.gov.cn/   河南省许昌市禹州市禹王大道99号
411082  长葛市 许昌  河南  411000  *   113.77328   34.21846    0374    461500  650 77  http://www.changge.gov.cn/  河南省许昌市长葛市八七路48号
411100  漯河  漯河  河南  410000  *   114.026405  33.575855   0395    462000  2617    274 http://www.luohe.gov.cn/    河南省漯河市郾城区淮河路10号
411102  源汇区 漯河  河南  411100  *   114.00647   33.55627    0395    462000  202 33  http://www.yuanhuiqu.com/   河南省漯河市源汇区长江路
411103  郾城区 漯河  河南  411100  *   114.00694   33.58723    0395    462300  413 52  http://www.lhyc.gov.cn/ 河南省漯河市郾城区海河路269号
411104  召陵区 漯河  河南  411100  *   114.09399   33.58601    0395    462300  405 54  http://www.lhsl.gov.cn/ 河南省漯河市召陵区汾河路1号
411121  舞阳县 漯河  河南  411100  *   113.59848   33.43243    0395    462400  776 61  http://www.wuyang.gov.cn/   河南省漯河市舞阳县人民路
411122  临颍县 漯河  河南  411100  *   113.93661   33.81123    0395    462600  821 74  http://www.linying.gov.cn/  河南省漯河市临颍县颍川大道
411200  三门峡 三门峡 河南  410000  *   111.194099  34.777338   0398    472000  10475   230 http://www.smx.gov.cn/  河南省三门峡市湖滨区崤山东路
411202  湖滨区 三门峡 河南  411200  *   111.20006   34.77872    0398    472000  164 29  http://hubin.smx.gov.cn/    河南省三门峡市湖滨区河堤北路
411203  陕州区 三门峡 河南  411200  411222  111.10333   34.72052    0398    472100  1763    35  http://shanxian.smx.gov.cn/ 河南省三门峡市陕州区陕州大道18号
411221  渑池县 三门峡 河南  411200  *   111.76184   34.76725    0398    472400  1421    37  http://mianchi.smx.gov.cn/  河南省三门峡市渑池县会盟路
411224  卢氏县 三门峡 河南  411200  *   111.04782   34.05436    0398    472200  4004    38  http://lushi.smx.gov.cn/    河南省三门峡市卢氏县龙山路
411281  义马市 三门峡 河南  411200  *   111.87445   34.74721    0398    472300  112 17  http://yima.smx.gov.cn/ 河南省三门峡市义马市千秋路
411282  灵宝市 三门峡 河南  411200  *   110.8945    34.51682    0398    472500  3011    74  http://lingbao.smx.gov.cn/  河南省三门峡市灵宝市金城大道19号
411300  南阳  南阳  河南  410000  *   112.540918  32.999082   0377    473000  26591   1208    http://www.nanyang.gov.cn/  河南省南阳市卧龙区中州中路291号
411302  宛城区 南阳  河南  411300  *   112.53955   33.00378    0377    473000  880 92  http://www.wancheng.gov.cn/ 河南省南阳市宛城区建设中路666号
411303  卧龙区 南阳  河南  411300  *   112.53479   32.98615    0377    473000  1007    103 http://www.wolong.gov.cn/   河南省南阳市卧龙区七一路161号
411321  南召县 南阳  河南  411300  *   112.43194   33.49098    0377    474650  2946    65  http://www.nanzhao.gov.cn/  河南省南阳市南召县中华路
411322  方城县 南阳  河南  411300  *   113.01269   33.25453    0377    473200  2542    113 http://www.fangcheng.gov.cn/    河南省南阳市方城县凤瑞路266号
411323  西峡县 南阳  河南  411300  *   111.48187   33.29772    0377    474550  3453    48  http://www.xixia.gov.cn/    河南省南阳市西峡县人民西路
411324  镇平县 南阳  河南  411300  *   112.2398    33.03629    0377    474250  1490    108 http://www.zhenping.gov.cn/ 河南省南阳市镇平县府前街128号
411325  内乡县 南阳  河南  411300  *   111.84957   33.04671    0377    474350  2465    72  http://www.neixiangxian.gov.cn/ 河南省南阳市内乡县大成东路2号
411326  淅川县 南阳  河南  411300  *   111.48663   33.13708    0377    474450  2817    74  http://www.xichuan.gov.cn/  河南省南阳市淅川县人民路150号
411327  社旗县 南阳  河南  411300  *   112.94656   33.05503    0377    473300  1203    77  http://www.sheqi.gov.cn/    河南省南阳市社旗县
411328  唐河县 南阳  河南  411300  *   112.83609   32.69453    0377    473400  2497    143 http://www.tanghe.gov.cn/   河南省南阳市唐河县广州路
411329  新野县 南阳  河南  411300  *   112.36151   32.51698    0377    473500  1056    85  http://www.xinye.gov.cn/    河南省南阳市新野县政府路
411330  桐柏县 南阳  河南  411300  *   113.42886   32.37917    0377    474750  1941    50  http://www.tongbai.gov.cn/  河南省南阳市桐柏县三源大道
411381  邓州市 南阳  河南  411300  *   112.0896    32.68577    0377    474150  2294    178 http://www.dengzhou.gov.cn/ 河南省南阳市邓州市新华中路
411400  商丘  商丘  河南  410000  *   115.650497  34.437054   0370    476000  10658   935 http://www.shangqiu.gov.cn/ 河南省商丘市睢阳区归德路
411402  梁园区 商丘  河南  411400  *   115.64487   34.44341    0370    476000  673 91  http://www.liangyuan.gov.cn/    河南省商丘市梁园区锦绣路66号
411403  睢阳区 商丘  河南  411400  *   115.65338   34.38804    0370    476000  913 90  http://www.suiyangqu.gov.cn/    河南省商丘市睢阳区雪苑路1号
411421  民权县 商丘  河南  411400  *   115.14621   34.64931    0370    476800  1222    98  http://www.minquan.gov.cn/  河南省商丘市民权县人民东路
411422  睢县  商丘  河南  411400  *   115.07168   34.44539    0370    476900  920 89  http://www.suixian.gov.cn/  河南省商丘市睢县凤城大道1号
411423  宁陵县 商丘  河南  411400  *   115.30511   34.45463    0370    476700  786 68  http://www.ningling.gov.cn/ 河南省商丘市宁陵县信陵路
411424  柘城县 商丘  河南  411400  *   115.30538   34.0911 0370    476200  1048    103 http://www.zhecheng.gov.cn/ 河南省商丘市柘城县未来大道77号
411425  虞城县 商丘  河南  411400  *   115.86337   34.40189    0370    476300  1558    123 http://www.yucheng.gov.cn/  河南省商丘市虞城县巾帼路
411426  夏邑县 商丘  河南  411400  *   116.13348   34.23242    0370    476400  1470    121 http://www.xiayi.gov.cn/    河南省商丘市夏邑县县府西路399号
411481  永城市 商丘  河南  411400  *   116.44943   33.92911    0370    476600  2068    152 http://www.ycs.gov.cn/  河南省商丘市永城市东方大道
411500  信阳  信阳  河南  410000  *   114.075031  32.123274   0376    464000  18819   867 http://www.xinyang.gov.cn/  河南省信阳市羊山新区新五大道
411502  浉河区 信阳  河南  411500  *   114.05871   32.1168 0376    464000  1783    64  http://www.shihe.gov.cn/    河南省信阳市浉河区行政大道6号
411503  平桥区 信阳  河南  411500  *   114.12435   32.10095    0376    464000  1889    85  http://www.xypingqiao.gov.cn/   河南省信阳市平桥区
411521  罗山县 信阳  河南  411500  *   114.5314    32.20277    0376    464200  2065    77  http://www.luoshan.gov.cn/  河南省信阳市罗山县行政大道18号
411522  光山县 信阳  河南  411500  *   114.91873   32.00992    0376    465450  1829    92  http://www.guangshan.gov.cn/    河南省信阳市光山县平安路6号
411523  新县  信阳  河南  411500  *   114.87924   31.64386    0376    465550  1554    37  http://www.hnxx.gov.cn/ 河南省信阳市新县朝阳路169号
411524  商城县 信阳  河南  411500  *   115.40856   31.79986    0376    465350  2117    78  http://www.hnsc.gov.cn/ 河南省信阳市商城县温泉大道166号
411525  固始县 信阳  河南  411500  *   115.68298   32.18011    0376    465200  2916    169 http://www.gsxzf.gov.cn/    河南省信阳市固始县陈元光大道66号
411526  潢川县 信阳  河南  411500  *   115.04696   32.13763    0376    465150  1638    84  http://www.huangchuan.gov.cn/   河南省信阳市潢川县跃进路
411527  淮滨县 信阳  河南  411500  *   115.4205    32.46614    0376    464400  1192    75  http://www.huaibin.gov.cn/  河南省信阳市淮滨县淮河大道
411528  息县  信阳  河南  411500  *   114.7402    32.34279    0376    464300  1836    106 http://www.xixian.gov.cn/   河南省信阳市息县谯楼街
411600  周口  周口  河南  410000  *   114.649653  33.620357   0394    466000  11968   1230    http://www.zhoukou.gov.cn/  河南省周口市川汇区庆丰东路1号
411602  川汇区 周口  河南  411600  *   114.64202   33.6256 0394    466000  141 59  http://www.chuanhui.gov.cn/ 河南省周口市川汇区川汇路
411621  扶沟县 周口  河南  411600  *   114.39477   34.05999    0394    461300  1163    78  http://www.fugou.gov.cn/    河南省周口市扶沟县桐丘北路
411622  西华县 周口  河南  411600  *   114.52279   33.78548    0394    466600  1208    97  http://www.xihua.gov.cn/    河南省周口市西华县西华南大街
411623  商水县 周口  河南  411600  *   114.60604   33.53912    0394    466100  1325    126 http://www.shangshui.gov.cn/    河南省周口市商水县行政路
411624  沈丘县 周口  河南  411600  *   115.09851   33.40936    0394    466300  1082    135 http://www.shenqiu.gov.cn/  河南省周口市沈丘县和谐路
411625  郸城县 周口  河南  411600  *   115.17715   33.64485    0394    477150  1490    158 http://www.dancheng.gov.cn/ 河南省周口市郸城县新华路52号
411626  淮阳县 周口  河南  411600  *   114.88848   33.73211    0394    466700  1467    149 http://www.huaiyang.gov.cn/ 河南省周口市淮阳县朱家街130号
411627  太康县 周口  河南  411600  *   114.83773   34.06376    0394    475400  1761    157 http://www.taikang.gov.cn/  河南省周口市太康县谢安西路
411628  鹿邑县 周口  河南  411600  *   115.48553   33.85931    0394    477200  1248    133 http://www.luyi.gov.cn/ 河南省周口市鹿邑县紫气大道
411681  项城市 周口  河南  411600  *   114.87558   33.4672 0394    466200  1083    138 http://www.xiangcheng.gov.cn/   河南省周口市项城市人民路
411700  驻马店 驻马店 河南  410000  *   114.024736  32.980169   0396    463000  14974   899 http://www.zhumadian.gov.cn/    河南省驻马店市驿城区开源大道56号
411702  驿城区 驻马店 河南  411700  *   113.99377   32.97316    0396    463000  886 81  http://www.zmdycq.gov.cn/   河南省驻马店市驿城区解放路1163号
411721  西平县 驻马店 河南  411700  *   114.02322   33.3845 0396    463900  1098    87  http://www.xiping.gov.cn/   河南省驻马店市西平县西平大道176号
411722  上蔡县 驻马店 河南  411700  *   114.26825   33.26825    0396    463800  1517    153 http://www.shangcai.gov.cn/ 河南省驻马店市上蔡县蔡都大道129号
411723  平舆县 驻马店 河南  411700  *   114.63552   32.95727    0396    463400  1285    99  http://www.pingyu.gov.cn/   河南省驻马店市平舆县清河大道2号
411724  正阳县 驻马店 河南  411700  *   114.38952   32.6039 0396    463600  1904    82  http://www.zhengyang.gov.cn/    河南省驻马店市正阳县东大街
411725  确山县 驻马店 河南  411700  *   114.02917   32.80281    0396    463200  1667    53  http://www.queshan.gov.cn/  河南省驻马店市确山县解放路131号
411726  泌阳县 驻马店 河南  411700  *   113.32681   32.71781    0396    463700  2789    91  http://www.biyang.gov.cn/   河南省驻马店市泌阳县行政街
411727  汝南县 驻马店 河南  411700  *   114.36138   33.00461    0396    463300  1306    85  http://www.runan.gov.cn/    河南省驻马店市汝南县行政街
411728  遂平县 驻马店 河南  411700  *   114.01297   33.14571    0396    463100  1080    56  http://www.suiping.gov.cn/  河南省驻马店市遂平县建设路
411729  新蔡县 驻马店 河南  411700  *   114.98199   32.7502 0396    463500  1442    112 http://www.xincai.gov.cn/   河南省驻马店市新蔡县
419001  济源  济源  河南  410000  *   112.590047  35.090378   0391    454650  1965    69  http://www.jiyuan.gov.cn/   河南省济源市黄河大道
420000  湖北  湖北  湖北  100000  *   114.298572  30.584355   *   *   0   0   http://www.hubei.gov.cn/    湖北省武汉市武昌区水果湖路
420100  武汉  武汉  湖北  420000  *   114.298572  30.584355   027 430000  8483    821 http://www.wuhan.gov.cn/    湖北省武汉市江岸区沿江大道188号
420102  江岸区 武汉  湖北  420100  *   114.30943   30.59982    027 430000  64  69  http://www.jiangan.gov.cn/  湖北省武汉市江岸区六合路1号
420103  江汉区 武汉  湖北  420100  *   114.27093   30.60146    027 430000  33  48  http://www.jianghan.gov.cn/ 湖北省武汉市江汉区新华下路15号
420104  硚口区 武汉  湖北  420100  *   114.26422   30.56945    027 430000  46  53  http://www.qiaokou.gov.cn/  湖北省武汉市硚口区沿河大道518号
420105  汉阳区 武汉  湖北  420100  *   114.27478   30.54915    027 430050  108 53  http://www.hanyang.gov.cn/  湖北省武汉市汉阳区芳草路1号
420106  武昌区 武汉  湖北  420100  *   114.31589   30.55389    027 430000  81  114 http://www.wuchang.gov.cn/  湖北省武汉市武昌区中山路307号
420107  青山区 武汉  湖北  420100  *   114.39117   30.63427    027 430080  45  45  http://www.qingshan.gov.cn/ 湖北省武汉市青山区和平大道971号
420111  洪山区 武汉  湖北  420100  *   114.34375   30.49989    027 430070  509 78  http://www.hongshan.gov.cn/ 湖北省武汉市洪山区珞狮路318号
420112  东西湖区    武汉  湖北  420100  *   114.13708   30.61989    027 430040  439 27  http://www.dxh.gov.cn/  湖北省武汉市东西湖区五环大道特1号
420113  汉南区 武汉  湖北  420100  *   114.08462   30.30879    027 430090  288 11  http://www.hannan.gov.cn/   湖北省武汉市汉南区
420114  蔡甸区 武汉  湖北  420100  *   114.02929   30.58197    027 430100  1094    47  http://www.caidian.gov.cn/  湖北省武汉市蔡甸区汉阳大街559号
420115  江夏区 武汉  湖北  420100  *   114.31301   30.34653    027 430200  2015    70  http://www.jiangxia.gov.cn/ 湖北省武汉市江夏区文化路99号
420116  黄陂区 武汉  湖北  420100  *   114.37512   30.88151    027 432200  2261    111 http://www.huangpi.gov.cn/  湖北省武汉市黄陂区黄陂大道380号
420117  新洲区 武汉  湖北  420100  *   114.80136   30.84145    027 431400  1500    95  http://www.whxinzhou.gov.cn/    湖北省武汉市新洲区红旗街14号
420200  黄石  黄石  湖北  420000  *   115.077048  30.220074   0714    435000  4576    261 http://www.huangshi.gov.cn/ 湖北省黄石市下陆区杭州东路1号
420202  黄石港区    黄石  湖北  420200  *   115.06604   30.22279    0714    435000  30  20  http://www.huangshigang.gov.cn/ 湖北省黄石市黄石港区磁湖路180号
420203  西塞山区    黄石  湖北  420200  *   115.11016   30.20487    0714    435000  100 23  http://www.xisaishan.gov.cn/    湖北省黄石市西塞山区飞云街8号
420204  下陆区 黄石  湖北  420200  *   114.96112   30.17368    0714    435000  69  15  http://www.xialuqu.gov.cn/  湖北省黄石市下陆区下陆大道45号
420205  铁山区 黄石  湖北  420200  *   114.90109   30.20678    0714    435000  28  5   http://www.hsts.gov.cn/ 湖北省黄石市铁山区
420222  阳新县 黄石  湖北  420200  *   115.21527   29.83038    0714    435200  2783    103 http://www.hbyxx.gov.cn/    湖北省黄石市阳新县儒学路16号
420281  大冶市 黄石  湖北  420200  *   114.97174   30.09438    0714    435100  1566    95  http://www.hbdaye.gov.cn/   湖北省黄石市大冶市湛月路1号
420300  十堰  十堰  湖北  420000  *   110.785239  32.647017   0719    442000  23698   347 http://www.shiyan.gov.cn/   湖北省十堰市茅箭区北京中路8号
420302  茅箭区 十堰  湖北  420300  *   110.81341   32.59153    0719    442000  578 28  http://www.symaojian.gov.cn/    湖北省十堰市茅箭区武当路71号
420303  张湾区 十堰  湖北  420300  *   110.77067   32.65195    0719    442000  652 26  http://www.zhangwan.gov.cn/ 湖北省十堰市张湾区公园路85号
420304  郧阳区 十堰  湖北  420300  420321  110.81854   32.83593    0719    442500  3863    62  http://www.hbyx.gov.cn/ 湖北省十堰市郧阳区金沙路1号
420322  郧西县 十堰  湖北  420300  *   110.42556   32.99349    0719    442600  3509    52  http://www.yunxi.gov.cn/    湖北省十堰市郧西县人民街1号
420323  竹山县 十堰  湖北  420300  *   110.23071   32.22536    0719    442200  3586    47  http://www.zhushan.gov.cn/  湖北省十堰市竹山县人民路92号
420324  竹溪县 十堰  湖北  420300  *   109.71798   32.31901    0719    442300  3279    37  http://www.zhuxi.gov.cn/    湖北省十堰市竹溪县北大街
420325  房县  十堰  湖北  420300  *   110.74386   32.05794    0719    442100  5110    49  http://www.cnfx.gov.cn/ 湖北省十堰市房县
420381  丹江口市    十堰  湖北  420300  *   111.51525   32.54085    0719    442700  3121    46  http://www.danjiangkou.gov.cn/  湖北省十堰市丹江口市人民路
420500  宜昌  宜昌  湖北  420000  *   111.290843  30.702636   0717    443000  21081   398 http://www.yichang.gov.cn/  湖北省宜昌市伍家岗区沿江大道102号
420502  西陵区 宜昌  湖北  420500  *   111.28573   30.71077    0717    443000  90  42  http://www.ycxl.gov.cn/ 湖北省宜昌市西陵区珍珠路83号
420503  伍家岗区    宜昌  湖北  420500  *   111.3609    30.64434    0717    443000  69  16  http://www.ycwjg.gov.cn/    湖北省宜昌市伍家岗区八一路2号
420504  点军区 宜昌  湖北  420500  *   111.26828   30.6934 0717    443000  546 10  http://www.dianjun.gov.cn/  湖北省宜昌市点军区江南路161号
420505  猇亭区 宜昌  湖北  420500  *   111.44079   30.52663    0717    443000  118 5   http://www.xiaoting.gov.cn/ 湖北省宜昌市猇亭区正大路55号
420506  夷陵区 宜昌  湖北  420500  *   111.3262    30.76881    0717    443100  3424    52  http://www.10.gov.cn/   湖北省宜昌市夷陵区夷兴大道49号
420525  远安县 宜昌  湖北  420500  *   111.6416    31.05989    0717    444200  1752    19  http://www.yuanan.gov.cn/   湖北省宜昌市远安县解放路25号
420526  兴山县 宜昌  湖北  420500  *   110.74951   31.34686    0717    443700  2327    17  http://www.xingshan.gov.cn/ 湖北省宜昌市兴山县永安路1号
420527  秭归县 宜昌  湖北  420500  *   110.98156   30.82702    0717    443600  2427    38  http://www.hbzg.gov.cn/ 湖北省宜昌市秭归县长宁大道18号
420528  长阳土家族自治县    宜昌  湖北  420500  *   111.20105   30.47052    0717    443500  3430    41  http://www.changyang.gov.cn/    湖北省宜昌市长阳土家族自治县龙舟大道10号
420529  五峰土家族自治县    宜昌  湖北  420500  *   110.6748    30.19856    0717    443400  2072    20  http://www.hbwf.gov.cn/ 湖北省宜昌市五峰土家族自治县
420581  宜都市 宜昌  湖北  420500  *   111.45025   30.37807    0717    443000  1357    40  http://www.yidu.gov.cn/ 湖北省宜昌市宜都市园林大道8号
420582  当阳市 宜昌  湖北  420500  *   111.78912   30.8208 0717    444100  2159    49  http://www.hbdy.gov.cn/ 湖北省宜昌市当阳市子龙路4号
420583  枝江市 宜昌  湖北  420500  *   111.76855   30.42612    0717    443200  1310    49  http://www.zgzhijiang.gov.cn/   湖北省宜昌市枝江市胜利路28号
420600  襄阳  襄阳  湖北  420000  *   112.144146  32.042426   0710    441000  19626   594 http://www.xf.gov.cn/   湖北省襄阳市襄城区檀溪路219号
420602  襄城区 襄阳  湖北  420600  *   112.13372   32.01017    0710    441000  645 46  http://www.xfxc.gov.cn/ 湖北省襄阳市襄城区檀溪路158号
420606  樊城区 襄阳  湖北  420600  *   112.13546   32.04482    0710    441000  614 77  http://fc.xf.cn/    湖北省襄阳市樊城区长虹路23号
420607  襄州区 襄阳  湖北  420600  *   112.150327  32.015088   0710    441100  2306    103 http://www.hbxy.gov.cn/ 湖北省襄阳市襄州区航空路187号
420624  南漳县 襄阳  湖北  420600  *   111.84603   31.77653    0710    441500  3859    59  http://www.hbnz.gov.cn/ 湖北省襄阳市南漳县
420625  谷城县 襄阳  湖北  420600  *   111.65267   32.26377    0710    441700  2553    59  http://www.hbgucheng.gov.cn/    湖北省襄阳市谷城县县府街1号
420626  保康县 襄阳  湖北  420600  *   111.26138   31.87874    0710    441600  3225    28  http://www.bk.gov.cn/   湖北省襄阳市保康县南关街122号
420682  老河口市    襄阳  湖北  420600  *   111.67117   32.38476    0710    441800  1032    53  http://www.lhk.gov.cn/  湖北省襄阳市老河口市
420683  枣阳市 襄阳  湖北  420600  *   112.77444   32.13142    0710    441200  3277    112 http://www.zyzf.gov.cn/ 湖北省襄阳市枣阳市朝阳路1号
420684  宜城市 襄阳  湖北  420600  *   112.25772   31.71972    0710    441400  2115    57  http://www.ych.gov.cn/  湖北省襄阳市宜城市中华路18号
420700  鄂州  鄂州  湖北  420000  *   114.890593  30.396536   0711    436000  1505    110 http://www.ezhou.gov.cn/    湖北省鄂州市鄂城区滨湖北路特1号
420702  梁子湖区    鄂州  湖北  420700  *   114.68463   30.10003    0711    436000  525 19  http://www.liangzh.gov.cn/  湖北省鄂州市梁子湖区区府路1号
420703  华容区 鄂州  湖北  420700  *   114.73568   30.53328    0711    436000  460 26  http://www.hbhr.gov.cn/ 湖北省鄂州市华容区楚藩大道220号
420704  鄂城区 鄂州  湖北  420700  *   114.89158   30.40024    0711    436000  520 65  http://www.hbecheng.gov.cn/ 湖北省鄂州市鄂城区明塘路70号
420800  荆门  荆门  湖北  420000  *   112.204251  31.03542    0724    448000  12100   303 http://www.jingmen.gov.cn/  湖北省荆门市东宝区象山大道53号
420802  东宝区 荆门  湖北  420800  *   112.20147   31.05192    0724    448000  1645    38  http://www.jmdbq.gov.cn/    湖北省荆门市东宝区金虾路9号
420804  掇刀区 荆门  湖北  420800  *   112.208 30.97316    0724    448000  639 33  http://www.duodao.gov.cn/   湖北省荆门市掇刀区龙井大道99号
420821  京山县 荆门  湖北  420800  *   113.11074   31.0224 0724    431800  3284    65  http://www.jingshan.gov.cn/ 湖北省荆门市京山县
420822  沙洋县 荆门  湖北  420800  *   112.58853   30.70916    0724    448200  2044    59  http://www.shayang.gov.cn/  湖北省荆门市沙洋县平湖路33号
420881  钟祥市 荆门  湖北  420800  *   112.58932   31.1678 0724    431900  4488    108 http://www.zhongxiang.gov.cn/   湖北省荆门市钟祥市石城中路12号
420900  孝感  孝感  湖北  420000  *   113.926655  30.926423   0712    432000  8941    527 http://www.xiaogan.gov.cn/  湖北省孝感市孝南区乾坤大道123号
420902  孝南区 孝感  湖北  420900  *   113.91111   30.9168 0712    432100  1020    96  http://www.xiaonan.gov.cn/  湖北省孝感市孝南区书院街5号
420921  孝昌县 孝感  湖北  420900  *   113.99795   31.25799    0712    432900  1217    67  http://www.xiaochang.gov.cn/    湖北省孝感市孝昌县东洪花大道1号
420922  大悟县 孝感  湖北  420900  *   114.12564   31.56176    0712    432800  1979    64  http://www.hbdawu.gov.cn/   湖北省孝感市大悟县府前街3号
420923  云梦县 孝感  湖北  420900  *   113.75289   31.02093    0712    432500  604 58  http://www.yunmeng.gov.cn/  湖北省孝感市云梦县曲阳路1号
420981  应城市 孝感  湖北  420900  *   113.57287   30.92834    0712    432400  1103    67  http://www.yingcheng.gov.cn/    湖北省孝感市应城市广场大道特8号
420982  安陆市 孝感  湖北  420900  *   113.68557   31.25693    0712    432600  1355    63  http://www.anlu.gov.cn/ 湖北省孝感市安陆市碧涢路210号
420984  汉川市 孝感  湖北  420900  *   113.83898   30.66117    0712    432300  1663    112 http://www.hanchuan.gov.cn/ 湖北省孝感市汉川市广场路7号
421000  荆州  荆州  湖北  420000  *   112.23813   30.326857   0716    434000  14104   663 http://www.jingzhou.gov.cn/ 湖北省荆州市沙市区江津西路262号
421002  沙市区 荆州  湖北  421000  *   112.25543   30.31107    0716    434000  469 55  http://www.shashi.gov.cn/   湖北省荆州市沙市区长港路100号
421003  荆州区 荆州  湖北  421000  *   112.19006   30.35264    0716    434020  0   0   http://www.jingzhouqu.gov.cn/   湖北省荆州市荆州区荆州中路80号
421022  公安县 荆州  湖北  421000  *   112.23242   30.05902    0716    434300  2258    106 http://www.gongan.gov.cn/   湖北省荆州市公安县青年路42号
421023  监利县 荆州  湖北  421000  *   112.89462   29.81494    0716    433300  3118    156 http://www.jianli.gov.cn/   湖北省荆州市监利县荆台大道1号
421024  江陵县 荆州  湖北  421000  *   112.42468   30.04174    0716    434100  1032    42  http://www.jiangling.gov.cn/    湖北省荆州市江陵县江陵大道128号
421081  石首市 荆州  湖北  421000  *   112.42636   29.72127    0716    434400  1427    67  http://www.shishou.gov.cn/  湖北省荆州市石首市南岳山大道81号
421083  洪湖市 荆州  湖北  421000  *   113.47598   29.827  0716    433200  2519    94  http://www.honghu.gov.cn/   湖北省荆州市洪湖市赤卫路特1号
421087  松滋市 荆州  湖北  421000  *   111.76739   30.16965    0716    434200  2235    85  http://www.hbsz.gov.cn/ 湖北省荆州市松滋市
421100  黄冈  黄冈  湖北  420000  *   114.879365  30.447711   0713    438000  17453   749 http://www.hg.gov.cn/   湖北省黄冈市黄州区七一路8号
421102  黄州区 黄冈  湖北  421100  *   114.88008   30.43436    0713    438000  353 36  http://www.huangzhou.gov.cn/    湖北省黄冈市黄州区宝塔大道62号
